"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOXL3",162.514153690598,-0.814335278442029,0.213601823386404,-3.81239853448678,0.000137624732545497,0.00300331265007012
"LMBR1",5071.97927629901,-0.353504020043503,0.0610947226481069,-5.78616294044928,7.20123657750075e-09,4.04761609867616e-07
"LINC02977",170.572047557454,-0.728251675855727,0.196071667694953,-3.71421166768846,0.00020383813000702,0.00418125105333727
"LINC02701",47.210986141622,-1.25526771775116,0.355234162389853,-3.53363457305541,0.000409887363897845,0.00757161663451078
"LINC02035",168.695423039937,-0.526961511348079,0.134508081220714,-3.91769406392311,8.94000672853248e-05,0.00210991567638722
"LINC01963",385.458751733686,-0.884391244471794,0.276301827064559,-3.20081576682861,0.00137039122867242,0.0209070311824336
"LINC01521",87.8254078188332,-1.59325935202253,0.249422562816224,-6.38779160166217,1.6829847620709e-10,1.15028642518022e-08
"LINC01144",53.0160924019171,-0.773064793023181,0.252802894357787,-3.05797445471126,0.00222838571315348,0.031057444274595
"LINC00863",274.458898765663,-0.523818501709279,0.176507465138523,-2.96768468856649,0.00300051959940982,0.0396518781091381
"LINC00638",63.3732563093149,-1.32195201796408,0.440821967573406,-2.99883425783209,0.00271014693519109,0.0364573850438116
"LINC00205",1172.703342176,-0.288077765800637,0.0716158393291153,-4.02254261765693,5.75732324819477e-05,0.00141547312722164
"LDLRAP1",1437.23166989232,-0.460348921960076,0.123838514991442,-3.71733238235205,0.000201337481035772,0.00414488378127497
"LDB1",4209.86778224993,-0.439507563776421,0.0503015204890451,-8.73746080642113,2.38408364494205e-18,3.33908501976432e-16
"LARP4P",456.987539208709,-0.552126695978535,0.1013277274064,-5.44892015355377,5.06765560240181e-08,2.39864352571301e-06
"LARP4",3165.52475016194,-0.58827924195791,0.0800746914795918,-7.34663138986732,2.03264410576765e-13,1.89791201285529e-11
"LAMTOR3P1",103.534917598103,-0.587280811748295,0.198482666528981,-2.95885188373638,0.0030878747818421,0.0406490881335407
"LAMTOR3",1100.99831777565,-0.655328428854951,0.168109907052128,-3.89821421203775,9.69046772287777e-05,0.00224713039579477
"KLHL5",2995.13988256077,-0.489728813613079,0.0829752735921308,-5.90210543951161,3.58891662881959e-09,2.09296308657475e-07
"KLHL24",1844.07441888438,-0.270359906555123,0.0724005933427632,-3.73422224974275,0.000188296163298116,0.00391889956428125
"KLHDC3",8625.03377199662,-0.226097747955492,0.0574634489911119,-3.93463587593677,8.33229207011307e-05,0.00198292304459641
"KIN",982.703587930386,-0.465854822433313,0.0849363775789312,-5.48475030031032,4.14053846793581e-08,1.97623968719606e-06
"KIF3C",2079.27836535848,-0.703457913727379,0.132236663439739,-5.31968892309466,1.0394482594985e-07,4.67396116053971e-06
"KIF18A",3413.11530912192,-0.171134494402229,0.0566232524920595,-3.02233599926511,0.00250831959050242,0.0341239306074163
"KIDINS220",5953.36092849205,-0.453848810460467,0.0657526707486895,-6.90236313282396,5.11444910007339e-12,4.10284468417624e-10
